id,text,length,author
246,Illogical? Yes because has nothing to do with racism. Has to do with Goodes pissing off his fans with his aggression towards them. And he is an idiot if he didn't think they would be pissed off.,37,InfinityAndBeyond
247,"It was not racism. Goodes was extremely popular with the public, he even won a Brownlow. He didn't become Aboriginal after the Brownlow. It cant be racism if he used to be so popular.",34,InfinityAndBeyond
248,"Consider this. With about 200,000 residential properties changing hands in Melbourne each year, if foreign investors only bought 10%, that would mean 20,000 people in Melbourne missed out on buying a property last and are now still renting. ",39,InfinityAndBeyond
249,"I don't think any foreigner should own any land here. Or, all sales to foreigners should automatically become 25 year leases and fall back to the crown at the end of 25 years.",33,InfinityAndBeyond
250,"I cant imagine there is a rule that says a helicopter cant be chartered, but Swan can charter a plane to go the Bathurst fundraiser, or that Burke can fly the kids business class to Uluru. ",37,InfinityAndBeyond
251,"As most of the movement of debris is by storms, is this simulation using the actual storms since the plane crashed, or is it just using typical storms? There is quite a difference.",33,InfinityAndBeyond
252,"As long as you pass a fitness test! That is another form of discrimination. Will give a job to someone in a wheelchair, but not someone with a limp.  ",31,InfinityAndBeyond
253,"And there is ageism with companies admitting they will not recruit anyone over 50 yo, So there are people over 50 yo at home using up their superannuation, and with the very skills employers claim are in short supply. ",40,InfinityAndBeyond
254,"I saw a report recently, that the start of Australian's peak earning years has dropped from 47 yo to 34 yo, due to the shorter working life. Mining FIFO will not recruit anyone over 44yo. ",36,InfinityAndBeyond
255,"Anyone in late 30's taking out a massive mortgage, probably will not be employed by the time they are 50, yet are projected to live on average to 85 yo, with half living beyond 85.  ",37,InfinityAndBeyond
256,"A key figure is the employment is growing at 2% and the population is growing at 2%, which seems in balance, except 457 visas are being issued at the rate of 120,000 per year. So employment is not keeping up with population growth due top 457 visas. ",48,InfinityAndBeyond
257,"Hundreds could die on the road every year, but 2 in the course of the detention system have died, and one died of a condition many Australians die of every year, but well done on hyperventilating you have proven my point.",41,InfinityAndBeyond
258,"Maybe that's because countries like Greece and Italy have 100,000's of refugees pouring in every year, and those 100,000's of refugees keep going to their final destination. They are transit countries. ",32,InfinityAndBeyond
259,"Was coming along well, until Gillard and Obama caved in to the peaceniks who don't have a clue, and pulled the troops out too early, before the mission was done.  ",32,InfinityAndBeyond
260,"The Afghani men of military age that arrive here should be given 6 months training at Pukapunyal, issued an Australian made rifle, and returned so he can fight for his homeland.",31,InfinityAndBeyond
261,"New data on carbon shows that China's emissions per head of population have surpassed the EU for the first time. 
The researchers say that India is also forecast to beat Europe's CO2 output in 2019. 
Scientists say that global totals are increasing fast and will likely exceed the limit for dangerous climate change within 30 years. ",57,InfinityAndBeyond
262,But the result is that they create a 2 class system with a massive divide between the 2 classes. The haves and the have nots. The only Labor leaders that acknowledge the ability to work and advance your life were Hawke and Latham.  ,45,InfinityAndBeyond
263,"If Canada didn't have all that hydro electricity, and if it didn't get 15% of its electricity from nuclear, you would have a much higher foot print than Australia. ",30,InfinityAndBeyond
264,"Very few people on the Guardian here will accept any pain themselves which results in them having less money in their pay packet after higher taxes, and more expensive bills and goods. ",33,InfinityAndBeyond
265,"China emits 30% of the worlds tonnes of CO2. China has no cap on emissions, and China's emissions are increasing with one new coal power station being built per week. ",31,InfinityAndBeyond
266,"Say you buy a carbon credit from Al Gore (he is a major carbon credit trader), and the carbon credit is paying people in Chad not to cut down some trees this year, who would know if it is dodgy?  ",42,InfinityAndBeyond
267,And wouldnt Gore and the Australian company have conditions in the contract where the Chad people warrant the authenticity? So poor Gore and the Australian company are victims of fraud?,30,InfinityAndBeyond
268,"What do you believe in civil liberties, or state control? You have both. On what basis is civil liberties followed, and when is state control followed. It is all a mish-mash.",31,InfinityAndBeyond
269,"If a someone has an accident with a cyclist who is not wearing a helmet, and the cyclist suffers a ABI or dies, that person will be traumatised for life whether they were at fault or not. Their life is ruined. But had the cyclist been wearing a helmet the cyclist may have survived relatively unharmed.",56,InfinityAndBeyond
270,"Gee, the Guardian was arguing just this week that people should have the right to not wear bicycle helmets, it should not be a nanny state, civil liberties should prevail. ",31,InfinityAndBeyond
271,"Instead of saying 0.7% less GDP growth per year, it would be better to equate that to how many less jobs there would be in Australia in 10 years, how much less would have been able to be spent on hospitals and other services over 10 years etc. ",49,InfinityAndBeyond
272,"By and large, more women are attracted to jobs that have a better lifestyle, and more men are attracted to jobs that pay better but have less lifestyle and more hardship. eg remote locations, longer hours, travel, inflexible working hours. ",41,InfinityAndBeyond
273,"It is a choice women make, and perhaps they are making the sensible choice, but that doesn't mean that higher pay for hardship of remote locations etc should be abolished.",30,InfinityAndBeyond
274,"The correct assessment of pay is for comparable jobs. Don't compare the pay of a job with the lifestyle of living in Perth, and the pay of a job with the hardship of FIFO.",34,InfinityAndBeyond
275,"This is typical of Gen Y and their sense of entitlement and not wanting to pay the true cost of anything. Want the lower cost of Uber, but expect all the safeguards that the taxi industry provides with all their inspectors and training and registration.  ",47,InfinityAndBeyond
276,"So you booked a ride on a foreign website in a tax haven, with an unknown driver, in an unregistered and stolen car, and now you are injured in a crash. Who are you going to sue??? ",38,InfinityAndBeyond
277,"Taxi licences as an asset needs to be phased out. Taxi licenses needs to become a licence fee with a reasonable cost of say $200 per week, and the number of licenses controlled, and taxi rates dropped. ",38,InfinityAndBeyond
278,"You are a wee bit mixed up there. The little brown buggers as you put it, all drowned during Rudd and Gillard's watch, about 1200 of them. And absolutely zero drowned since the Libs got in and stopped the boats.",40,InfinityAndBeyond
279,"Why hand it to the people? Because it is an issue that is at the heart of people's belief system. It is not something people can compromise, yet the support by MP's is a lot lower than the general community. ",41,InfinityAndBeyond
280,"The issue of SSM was discussed at the ALP Conference where they recognised there was not the clear numbers in parliament for a bill to pass with any certainty, in fact they thought it was more likely to fail. ",40,InfinityAndBeyond
281,"You know as well as me, that after the pollies vote to have the plebiscite they cant go against the results of a plebiscite without there being anarchy. It wont happen. Get real and stop scaremongering with BS.",38,InfinityAndBeyond
282,"You know as well as I do that parliament will follow the plebiscite result. Parliament has to vote to have the plebiscite, and they cant in all consciousness go against the peoples wishes. You know that.",36,InfinityAndBeyond
283,"If it was left to voting by MPs, success is not guaranteed. In fact with party voting, the bill would fail. And with full conscience vote, the bill would fail.  ",32,InfinityAndBeyond
284,"So Abbott has done the right thing and promised a plebiscite straight after the next election, other wise he would be breaking an election promise and he is already being hammered for the promises he had no choice but to break. ",42,InfinityAndBeyond
285,"I didn't see any bias. Being critical of your comrades is not bias. I know you are all a collective and must defend all members of the collective, but defending the indefensible looks silly.",34,InfinityAndBeyond
286,"Obviously he agreed to speak before the fliers were printed, as they had to find a speaker before printing the fliers. So what is on the fliers cannot be used against him.",32,InfinityAndBeyond
287,"In fact to make it work really well, there should be a weekly prize drawn from all the dob-ins of say a $1,000 Harvey Norman voucher, and a monthly prize of a new car.",34,InfinityAndBeyond
288,"The only thing that would satisfy the Lefties on here is if the MP's had to clean the toilets themselves, with the obvious exception of ALP and Greens MPs which they consider to be demi gods and beyond question.",39,InfinityAndBeyond
289,"Other people can have a myriad of heath issues that doctors are not always able to help with. In these cases people don't want to be forced into having vaccines, they have enough going wrong with their bodies and don't want to take the chance.  ",47,InfinityAndBeyond
290,By all means do something about the lazy people. Make people have to fill in a form if they don't want to get a vaccine. But don't take away peoples freedom to choose what goes into their body.,38,InfinityAndBeyond
291,"Remember that 'profitable' means will it pay back all its borrowings and still make a profit. Once it is built it will continue to operate if the revenue exceeds the operating costs, the loan is secondary. ",37,InfinityAndBeyond
292,May have been wordy but it still omitted the critical reason for the protests against this mine. It is an Indian company and the objection is clearly racist. No other mining company has had this much protest.,37,InfinityAndBeyond
293,"ALP policy is not guided by a set of principles, but whoever could shout the loudest on the day that particular policy was being discussed and formed. Hence the inconsistency.  ",32,InfinityAndBeyond
294,"And when inconsistency is pointed out, you consider it parody rather than there being anything at all wrong with ALP policy, because if you question ALP policy you are showing yourself up to not be a true believer, not one of them, and outside the tent.",46,InfinityAndBeyond
295,"I think you will find when you read past the headline that this is a State matter, not a Federal matter, and thus has nothing to do with Abbott. ",30,InfinityAndBeyond
296,"Another dead giveaway would also be that it was from 1904 to 1974. Most of that time Abbott wasn't born, and even in 1974 he would still have been in shorts. ",32,InfinityAndBeyond
297,"The reality is that unless you buy into the property market just before a crash, any crash is simply pulling back to prices at an earlier point in time. You have lost some 'on paper profit'. ",37,InfinityAndBeyond
298,"But if this charity is legitimate, why did he lie to customs and immigration as to where he was going, why did he enter Syria via Turkey instead of travelling straight to Syria? ",34,InfinityAndBeyond
299,"Although I often don't agree with him, you have to give credit to Latham as the only person from the ALP that has the balls to say what he thinks. ",31,InfinityAndBeyond
300,"By you own admission, higher income earners get more out of it, but they are paying more tax to fund it in the first place, they have higher income to replace, and getting them back to work will reap more tax.",41,InfinityAndBeyond
301,"It is easy to make a grandiose announcement, but finding the money is the real work, a job the ALP consistently fail to deliver on, and results in the typical and all too common ALP budget deficits and debt for future generations to pay off.",45,InfinityAndBeyond
302,"By stop the war, that means to let ISIS advance unimpeded. How many people do you think will he murdered and beheaded? You worry about 1 person dying on Manus, but not thousands deliberately being killed by ISIS.  ",40,InfinityAndBeyond
303,You don't think a lot of effort goes into trying to eliminate road deaths? And because it is not 100% successful you think that no effort should be put into trying to eliminate shark attack deaths. I am trying to follow the logic of your argument.,46,InfinityAndBeyond
304,"So you think a sharks life is worth more than a humans. So what about a kangaroo or a rabbit or a mouse life? What about an insects life? The world count survive without insects, how would plants pollinate. What about 8 years jail for killing a bee.",48,InfinityAndBeyond
305,"Instead of disguising it as 0.7% of GDP, why don't they have the balls to say what it really means in terms of jobs lost, how many hospitals wont be built, how much longer hospital waiting lists will be, how many fewer university places, etc.",45,InfinityAndBeyond
306,I am opposed to what is social engineering and indoctrinating with values of a particular viewpoint. They will be tested on this curriculum and lose marks if they don't adopt the values. ,33,InfinityAndBeyond
307,"So let me recap what you are saying. The problem is not the energy you are using, you want your life to go on the same, the problem is that other people haven't given you a less polluting energy source, it is all their fault.  ",47,InfinityAndBeyond
308,"All these people saying don't drill for oil in the Arctic, but this week they will all drive down to the gas station and fill up their tanks.  ",30,InfinityAndBeyond
309,"Unfortunately people making movies, in front of and behind the camera, want to be paid. While art for art's sake is talked about, capitalism creeps in and people want to be paid for their effort. ",36,InfinityAndBeyond
310,"While there is no shortage of people wanting to make a movie that no one will watch, there is a shortage of people willing to lose money on such ventures. Again, this is reality.",34,InfinityAndBeyond
311,"Employers are required to check for valid visas of job applicants, and increasingly employers are being fined for breaking the law in this regard. Laws must be enforced. Watch out dodgy and lazy employers.",34,InfinityAndBeyond
312,"The issue if the judge can deliver decisions without the influence of personal political views, and the submissions by the unions did not put forward any argument on those grounds because they had no evidence to support it, because bias did not exist.",43,InfinityAndBeyond
313,"If he was biased, he would have wanted to kill off the Malaysia Solution, and would have voted it down. But he didn't, he voted for it. The only one who did.",32,InfinityAndBeyond
314,"Once constructed, renewable energy does not create any additional revenue. It is replacing one energy source with another. What was being spent on coal power, then gets spent on renewable energy. So no increase in GDP for the financial outlay. So clearly, resources are still vitally essential to Australia's economy. .",51,InfinityAndBeyond
315,"The oil price has recovered somewhat, but several months ago when the price was at the bottom, analysts valued Santos's $16B Gladstone LNG as having a value of $0. ",30,InfinityAndBeyond
316,Umm yes it is. That is exactly what is written on my passport. Nationality Australian. It is only migrants who try to claim Australian as a nationality does not exist.,30,InfinityAndBeyond
317,"The GFC was only ever going to have a minor effect on Australia, anyone with half a brain knew that. The Australian banks were never in any trouble, unlike the US, UK, Scottish and EU banks. ",37,InfinityAndBeyond
318,"But poor old Rudd Gillard and Swan didn't know any better, and over-reacted with the worlds biggest stimulus package, putting Australia into debt, and now the funds are no longer available for when we really could do with a stimulus.",40,InfinityAndBeyond
319,"Australia had a great budget position with no debt, but Rudd and Gillard blew it by over-reacting to the GFC and having the worlds biggest stimulus package when no Australian bank was in trouble anyway. Fixing the non-existent problem. ",40,InfinityAndBeyond
320,"I would have thought that if an 8 year old fell from a train, that the train operator was at fault unless there was some reason they could put forward and establish in their defence. ie a strict liability scenario",40,InfinityAndBeyond
321,"The Lefties want to stop any scrutiny of Left values, because they know their values are crap and any questioning will show their values up as being crappy house of cards. ",32,InfinityAndBeyond
322,"People would have to be thick to think he is biased. Clearly, the lefties see this as a way of stymieing the RC and nothing more. Lefties may think they are smart with this smear campaign, but others see them as lacking principles and not honest people.",47,InfinityAndBeyond
323,"But this will be a timely warning for other judges. Even if you do favour the ALP, they are likely to smear you at a moments notice if it suits their political goals. Best to stick with the Libs. The ALP will lose friends in the Judiciary.",47,InfinityAndBeyond
324,"If all this sounds like baby boomer values, it is. And it is why boomers increase the prosperity of Australia, but Gen X and Y are undoing it.  ",30,InfinityAndBeyond
325,Gen X and Gen Y in their self absorbed narcissism think it is a good thing the discrimination of people over 50 yo getting a job. Even though it is illegal under the equal opportunity act.  ,38,InfinityAndBeyond
326,I read on here complaints that baby boomers will drain social security. That is nothing more than getting back some of the taxes they have paid over their working lives.,30,InfinityAndBeyond
327,"So if aboriginal people are a special case simply because they got here first, surely the people who got here on the second wave are a special case but not quite as much, and the third wave and so on.",40,InfinityAndBeyond
328,"You and I both know that Triggs primary aim in life is to try and tarnish Abbott. She is an ALP plant in a position that requires utmost professionalism and impartiality, and she is bringing discredit to the position. She is a disgrace. ",44,InfinityAndBeyond
329,"You need to look no further than her report into children in detention that she sat on for 5 years and didn't release until her ALP buddies were out of government, and importantly when it was released the number of children in detention had plummeted from 2000 down to less than 300 and is now about 100. ",58,InfinityAndBeyond
330,"Apartments are sold by the m2. Developments always have a range of sizes. If there was more demand for the bigger ones, developers would build them. It is just a matter of moving the internal walls as lines on a bit of paper.  ",45,InfinityAndBeyond
331,"Of course it results in less apartments, but as it is sold by the m2 the total cost works out the same. So it makes no difference to the developer. he just carves the building up into sizes that people want to buy and are prepared to pay for.",49,InfinityAndBeyond
332,"A stand alone house is pretty cheap and nasty. Slap some concrete on the ground, put up timber walls and bung a tile roof on top. It can have numerous structural defects in the slab and walls and it still stands up. It is not supporting 10 houses on top of it. ",53,InfinityAndBeyond
333,"For very rough figures. $20M for the land, $20m for the building, for 100 apartments. That gives $400k each, plus interest costs, developers profit, real estate agent and marketing fees etc taking it to say $480k each. ",38,InfinityAndBeyond
334,"If you want a bigger apartment, say double the size, which is really 2 apartments instead of one. That is just a change to the internal non-structural walls. Easy peasy when it is on paper. But it doesn't change the cost being double. It all comes back to $ per m2.",51,InfinityAndBeyond
335,"What people on here are criticising about Melbourne, the low density etc, are the very things that make people want to live in Melbourne and is why Melbourne is rated the most liveable city in the world. ",38,InfinityAndBeyond
336,"If you don't think the cost is justified, then you go get a syndicate together and see if you can build it for cheaper. You will find it is not as cheap like you wish it could be. ",39,InfinityAndBeyond
337,"170m2 is huge in apartment terms, but that is the topic of the conversation, apartments suitable for families. Effectively 3 single bedroom apartments is what a family needs. 3br plus study nook, large lounge, large dining area. 2 bathrooms, a laundry, and a kids retreat.  ",47,InfinityAndBeyond
338,"Even then the kids will go stir crazy without a yard they can run around in. You can say take them to the park, but that requires supervision, a back yard doesn't as much. ",35,InfinityAndBeyond
339,"Very true. We have a population Ponzi scheme where too much of our economy is not only built around population growth, but needs it to continue. It cannot go on forever. The only question is what population level to force it to stop at. ",45,InfinityAndBeyond
340,"It can be readily controlled. Instead of more welfare for a third child, make it no more welfare. Have all formulas stop at 2 kids. Make it a financial disincentive to have 3 kids.",34,InfinityAndBeyond
341,"But here is the reality check for you. What you are describing as a ""family friendly layout"" for an apartment is essentially a penthouse sized apartment. Based on the m2 required, it would cost $2m+. ",36,InfinityAndBeyond
342,"And being an apartment it doesn't have much capital growth. People are better off paying $900K for a house, and in 10 to 15 years time it will be worth the same as the $2m apartment. What would you do?",40,InfinityAndBeyond
343,"Mechanics are going the way of blacksmiths, cars go until they die, and with electric cars there is no maintenance required other than checking the brakes. Engineering has been offshored to India, Singapore and Malaysia with high unemployment in Australia..",40,InfinityAndBeyond
344,The auto industry was subsidised because it provided large numbers of jobs for unskilled workers and it improved the balance of trade. Unfortunately the beneficiaries of globalisation has seen to its demise.,32,InfinityAndBeyond
345,"How long would you sponsor someone for? A few months and then pass them onto the public system, or would you sponsor them for their lifetime and leave them half your house in your will? Because that is what sponsorship really means.",42,InfinityAndBeyond
346,"The countries that take more refugees than Australia, such as Turkey, put the refugees in a camp to fend for themselves and hopefully get UN aid, and they are only there on a temporary basis, they are not given permanent residency and citizenship ",44,InfinityAndBeyond
347,"Australia takes them in, gives them permanent residency leading to citizenship, a house, education, and welfare. Of course Australia has to take less when what we are providing has all the trimmings. Plus asylum in Australia leads to family reunion, so the real number is many times higher, just not under the name of refugee. Whereas into Turkey they have to all go at once as there is no family reunion. ",72,InfinityAndBeyond
348,"Another election budget with a few more handouts to middle Australia, and a few TV ads with poignant reminders about the shambolic years of Gillard and KRudd, and Abbott should get across the line for a second term. ",39,InfinityAndBeyond
349,"The Canning bi election will be the test, and already the ALP are saying they are not really trying in Canning, which is code for their internal polling showing a clear loss.",32,InfinityAndBeyond
350,"They would have you believe that no one in Syria is doing anything wrong, it is all the fault of those nasty Western countries. Syria just wants to go on living happily without any conflict with themselves or neighbours, like they have for thousands of years, until the Westerners came along.",51,InfinityAndBeyond
351,"So your definition of stable is the same group in power for a long period of time, not matter how many people they are murdering to stay in power. ",30,InfinityAndBeyond
352,"Hmm So that is why you think Saddam was good, and you overlook things like the 5,000 Kurds he gassed in one session. All in the name of good stability. But not so stable for those Kurds eh?",38,InfinityAndBeyond
353,"We cant have an obligation to take people from these countries, and then no ability to try and stop the need for the people leaving and coming to our country. This appears to be what you are arguing. ",39,InfinityAndBeyond
354,I have been saying on the Guardian for a long time that the situation in Syria is dire and will turn into a humanitarian crisis unless Australia and other countries take action in Syria. ,35,InfinityAndBeyond
355,"Except they know they don't have a case and will lose, and once they lose they have to accept the RC findings. So they are taking the smearing tactic instead. ",31,InfinityAndBeyond
356,"Some people on here are arguing that Haydon must go because the unions and the ALP think he has an appearance of bias. Everyone losing a hearing thinks the commissioner or judge is biased, ask Tony Mokbel. ",38,InfinityAndBeyond
357,So how many people are required to think a commissioner has an appearance of bias before he has to stand down? Is it only 1 person or the 51% of the population? ,33,InfinityAndBeyond
358,"So they say it is about refugees, until someone is getting sent back for not being a refugee and they scream, or in this case they are screaming for Australia taking the most persecuted.  ",36,InfinityAndBeyond
359,"If people argue religion should not come into it, that all Syrians should have an equal opportunity to come here, then their argument is not about persecution and refugees, they are arguing for open borders with everyone having a right to come here.",43,InfinityAndBeyond
360,"With the projected 2C rise in temperature, the amount of CO2 and methane released from ice melting and then divided by the tiny tiny population would result in extremely high emissions per capita. ",34,InfinityAndBeyond
361,"Instead it is very easy to let the population increase uncontrollably and then use that as a licence to produce more CO2, claim the BS metric of per capita, and go about business as usual.",35,InfinityAndBeyond
362,"The way it would work, is that we would pay them each year not to cut down trees in a selected area, and get a credit for the carbon in the trees. ",33,InfinityAndBeyond
363,"Of course once we stoped paying the trees would be cut down. And just because we pay them to not cut down some trees, it didn't stop them cutting down other trees instead. ",34,InfinityAndBeyond
364,"Poverty may be a driving force, but the presence of poverty does not make them refugees. Refugees are persecuted and they are at risk of being murdered. Do you understand the difference?",32,InfinityAndBeyond
365,Funny you should mention little Kurdi. You do realise he had been living in Istanbul for 3 years and needed a $14k dental operation and so was travelling to Germany so he could get the treatment for free? ,39,InfinityAndBeyond
366,So what is SA going to do for electricity when there is no wind at night? I will give you another hint. Import it from Victoria and then buy carbon credit.,31,InfinityAndBeyond
367,"Yes carbon offset, because it still needs electricity from Victoria, and it is not going to close down gas fired power stations that have been built in the last 10 years, so it needs carbon offset to be carbon neutral.",40,InfinityAndBeyond
368,You are the only bigoted masturbator here. Always attacking soft targets like Christians but you don't have the balls to attack muslims. Why is that? Something to so with your childhood?,31,InfinityAndBeyond
369,"You cant criticise the ALP without making an excuse for them, in this case by claiming they are not as bad as Lib. You just cant bring yourself to do it.",31,InfinityAndBeyond
370,"It was a private company issuing the scholarship for their private reasons. It came out of the private company's bank account, it didn't come out of peoples pay packet from below award EBA. ",34,InfinityAndBeyond
371,Companies are free to give scholarships to whoever they want. No different to Eureka tower in Melbourne giving Bob Hawke 2 apartments for next to nothing. They just wanted his name associated with it.,34,InfinityAndBeyond
372,So you think a perfectly legitimate $60k scholarship from a private company is worse than Shorten getting $40k for his campaign in exchange for agreeing to a below award EBA with Cleanevent is worse? ,35,InfinityAndBeyond
373,Happy to reply to your post after you include an equal number of ALP rorts. Then I will know you are serious about doing something about all rorts and not just here to be an ALP fanboy.,37,InfinityAndBeyond
374,Putting people on the electoral office payroll when they have nothing to do with the electoral office and are purely campaign employees that should be paid for by the political party.,31,InfinityAndBeyond
375,"Except this is not about refugee, that is just a wedge by the Socialist Alternative to get fully open borders where anyone can come here without any immigration restrictions. ",30,InfinityAndBeyond
376,"My personal view is to have it at the election as a referendum or plebiscite, that way the cost is minimal. However that technically breaches the LNP promise of no gay wedding in the first term, but it is a small breach if held on election day. The downside is that it can overpower the election and other policies are drowned out.",62,InfinityAndBeyond
377,"If it is decided by the politicians without a plebiscite or referendum, then whoever missed out, the yes or the no, will be coming back again and again to have the law changed. It will not be over, but will be a divisive factor at every election.",47,InfinityAndBeyond
378,"Unfortunately both rich and poor have the middle class in their gun sights. You only have to look at Gillard and Albanese and their her attacks on middle class. And you also have the LNP attacking middle class for different reasons, but the end result is the same.",48,InfinityAndBeyond
379,"But they are university places for which there are limited jobs, and the jobs are paying less because competition from overseas (no tariff barriers), offshoring of jobs (no protection of jobs), and high amount of imports. ",37,InfinityAndBeyond
380,"The resource rent tax only brought in $10m at the peak of the mining boom, and cost more than that to administer it. So that is a dead duck. ",30,InfinityAndBeyond
381,"We cant keep adding costs while our competitors in Asia do not have costs like sick leave, superannuation, health and safety and other services. To add an expensive NDIS drives even more jobs overseas. ",35,InfinityAndBeyond
382,The only solution is to have barriers to level the playing field. Like a social tax on goods or services imported into Australia. Say $5 per manhour contained in imported goods and services.,33,InfinityAndBeyond
383,"Expecting a mainstream teacher, who may have a special needs kid in their class only every year or so, does not make them experienced with special needs kids, and does not make them a special-ed trained teacher.",37,InfinityAndBeyond
384,There are kids with a disability who can be schooled in a mainstream. There are kids that clearly need to be in a special school where there are specially trained teachers and facilities. ,34,InfinityAndBeyond
385,"And then there are kids with a disability who should be in a special school and the parents persevere in a mainstream school, where the teachers are not specially trained, where the kid does not get the support he needs, and finishes up in the special school at about 9 - 11 years of age with his confidence shattered.",59,InfinityAndBeyond
386,"I am pointing out that lots of people argue for money to be spent on something, but invariably they don't want it to be their money or for them to receive less services.  ",35,InfinityAndBeyond
387,Why don't you just do a Google and find out about the NDIS funding shortfall. I really don't think the government should do an audit just because you cant/wont Google your questions.,32,InfinityAndBeyond
388,"Abbott was cleared of all charges.. he then went on to complete his university education and has achieved a great deal with his life, including winning the unwinnable election and becoming PM",32,InfinityAndBeyond
389,"With 200 witnesses to the claimed assault, but dismissed for lack of evidence. Come on, it was a stitch up. If it happened there were 200 witnesses, it should have been a slam dunk but charges were dropped.",38,InfinityAndBeyond
390,"Please refrain from facts and logic when discussing issues with the Guardianistas. It is all Abbotts fault, everything, and if the ALP get back in all problems will be gone including no more domestic violence, ever.",36,InfinityAndBeyond
391,"Very much so, particularly with people in their twenties. I understand their frustration, of how disenfranchised they feel. Their issues of housing affordability, no job security, hecs debt, unemployment, hospital waiting lists etc, I see these issues as symptoms of policies they actually support such as high migration, no tariffs, buying foreign products in preference to Australian, unrestricted foreign investment, diverting of taxes to renewable energy etc. The policies they support and the things that matter to them are on a collision course. ",84,InfinityAndBeyond
392,"The Socialist Alternative is an unashamed Marxist organisation, and yes we are seeing more momentum for it in Australia. But the world has tried that ideology previously, the USSR being a case in point, and it didnt work and leads to greater poverty, the classic bread lines of the USSR.  ",52,InfinityAndBeyond
393,"No state has ever been able to create wealth, only individuals have. On the inevitable collapse of a Marxist state, a few will rise from the ashes and become very wealthy and the disparity between rich and poor will have increased. Again look at the aftermath of the USSR where the average Joe is now doing better, but there are a lot of mega rich. ",66,InfinityAndBeyond
394,"Including how the Socialist Alternative policy of no migration restriction, a borderless Australia would work with hundreds of millions wanting to come here. How many from Africa, ME and Asia wouldn't want to come to Australia given the chance? ",40,InfinityAndBeyond
395,"Just look at what they are sprouting. It is straight out of the Socialist Alternative playbook. Now that is about as far left as you can get, wouldn't you say?",30,InfinityAndBeyond
396,"For the past year I have been saying that Abbott needs to step aside for Turnbull, that Turnbull is the natural leader for the LNP and able to bring swathes of ALP supporters with him, and if Abbott didn't step aside he would be voted out. ",47,InfinityAndBeyond
397,"It comes down to when people watch sport, they want to see an athlete demonstrating the top human performance in a sport they are interested in, and womens sport does not fulfil that.",33,InfinityAndBeyond
398,All she did was bribe them with our money to sign dodgy red-tape legislation. Like the $20M to Oakenshot for the Slim Dusty Museum that has hardly had a visitor.,30,InfinityAndBeyond
399,"There is a difference between the popularity of the man, and things he cant do because it is outside his control. He will communicate it is outside his control. ",30,InfinityAndBeyond
400,"Most of the copper is discarded. It is only the last 200 metres, about 5%, of the copper that is kept. All the junction boxes and joins that are removed in the process boosts the reliability to very high. ",40,InfinityAndBeyond
401,"He saved $20B. The FTTP was to cost $76M and now this costs $56B and delivers nearly the same speed, and is upgradeable on a house by house basis to full FTTP for those who want it.",37,InfinityAndBeyond
402,"The last politician that was this popular with the public was Bob Hawke, and he had a long term and was able to get through many tough and needed reforms. ",31,InfinityAndBeyond
403,"All I can say is be careful what you wish for because you may get it. And you did wish for Abbott to be gone, and it looks like you are getting it.",33,InfinityAndBeyond
404,"I agree. HFC is still FTTN with a coax cable into the home. HFC already runs past 40 % of homes. HFC runs fibre to the node and coax from the node, that is why it is called hybrid. ",40,InfinityAndBeyond
405,For the last 3 years I have had HFC with 100 MBit down but only 2.5MBit up. The 2.5 is to allow more on a single node and also to stop servers.  ,34,InfinityAndBeyond
406,To get faster up speed they need to reduce the 600 or so they have on a node so more resources are allocated to up. Means running the fibre deeper into the network with more nodes.  ,38,InfinityAndBeyond
407,"Which is all the debate is really about, how deep into the network to run the fibre, because once the network is in your house and computers it is back to copper anyway. No such thing as a computer without copper.",41,InfinityAndBeyond
408,"To provide FTTP will increase the base price of all NBN internet speeds, so people will spend about the same, but will get a slower plan for the same money. So FTTP is counter productive. ",36,InfinityAndBeyond
409,"But now there is a structure whereby those who want it can get it. In 10 years time there may be a use for extra speed, and those who have that use can pay for it. ",37,InfinityAndBeyond
410,"People talk about reliability of copper, and with FTTN the copper reliability should be excellent because it is only a short run to the node, not a long run back to the exchange.",33,InfinityAndBeyond
411,"I expect you will come to the conclusion that there is nothing you can use a faster connection for, and the money will be a waste. But by all means, spend your money and find out.",36,InfinityAndBeyond
412,"And how much do you think FTTP would cost, with the added expense of having to run cable into every single home, instead of just running the cable to the node at the end of the street?",37,InfinityAndBeyond
413,Pretty transparent what Plibersek is trying to do. She is trying to get gender issues festering away so that gender will be a factor in the selection of Shortens replacement.,30,InfinityAndBeyond
414,"I note that Plibersek is trying to play her gender card again. Given Turnbulls high approval amongst women, it just makes Plibersek look at least silly, and bordering on a disgrace.",31,InfinityAndBeyond
415,He has been in the job 2 days. He hasn't appointed anyone. It is a feeble smear campaign. The public are sick of this smearing. Time for you to get a life me thinks.,34,InfinityAndBeyond
416,"The Greens voted in a new leader, and their deputy didn't even know the old leader was going and that was to be a vote. He had no time to canvass support and lost.",34,InfinityAndBeyond
417,"And please use actual spending, not %GDP. All your figures show is that as the mining boom increased the GDP, the ALP increased spending even more than the GDP increase, even though it was a boom and only temporary. ",40,InfinityAndBeyond
418,They have been itching to move further left to stop the Greens. In fact in the ALP the right factions no longer dominate. It is just that pesky 80% of the Australian public that don't understand how the far left is good for them.,44,InfinityAndBeyond
